latitude,longitude,forecast,date_recorded
-6.80647111,38.57836432,0,2011-03-02
-7.65797894,35.37323711,0,2011-03-08
-3.35064864,35.67514197,0,2013-02-04
-4.16271138,37.94325962,0,2013-12-03
-9.77330842,34.53257487,2,2011-03-10
-4.7508383,29.6807311,2,2013-01-16
-7.6819175,39.20483918,2,2011-02-19
-4.43282621,38.09330219,0,2013-06-03
-6.684952799999999,38.69152068,0,2011-03-17
-3.25116469,37.60648886,2,2013-03-06
-3.31628971,37.37840077,0,2013-02-22
-6.47368502,35.01138112,0,2013-01-30
-4.4592773,38.33112627,0,2011-03-05
-7.92474025,35.47196911,2,2011-03-01
-9.5536467,33.81811165,2,2011-07-17
-1.75710133,30.97780629,2,2011-07-17
-4.465915799999999,38.23578892,0,2011-03-08
-4.24894297,34.48272315,0,2013-01-15
-2.85333489,37.25695512,0,2013-12-03
-5.67311194,35.33822492,2,2013-01-17
-5.05653624,31.79512402,2,2012-10-16
-3.16765636,37.12034869,0,2013-03-15
-3.28439852,37.42765859,0,2013-02-28
-1.67747816,34.29608036,2,2013-02-09
-3.50153109,36.80181291,0,2013-03-15
-7.67157691,35.42101167,0,2011-03-08
-3.9001742999999993,32.94834434,0,2012-10-04
-8.45624773,31.50339354,0,2011-08-02
-3.3076805,36.8233599,0,2013-03-28
-3.36170238,37.28449502,0,2013-03-19
-2.72422773,36.69887919,2,2013-03-23
-3.2762990000000003,37.28127751,0,2013-02-04
-2.5506037,36.78910084,0,2013-03-24
-3.04628071,34.17530133,0,2012-10-12
-6.7104348,36.37161126,0,2011-03-19
-4.625035,38.424774799999994,0,2011-03-18
-1.71296796,31.11669638,0,2011-07-10
-3.3548532999999994,35.56084971,0,2013-03-13
-9.72609585,34.55213003,0,2011-03-11
-2.71906689,30.6352943,0,2011-07-09
-9.63171665,33.83695729,2,2011-07-16
-7.79942859,36.89839389,2,2011-03-29
-8.65951768,36.42020885,0,2011-03-21
-6.24223443,37.16433299,2,2011-04-11
-4.53423165,29.81817903,1,2013-02-03
-2.63574013,32.87767364,0,2011-07-16
-4.89731552,29.74724882,0,2013-01-28
-9.25035648,34.67322658,0,2011-04-15
-10.84778083,39.69959428,2,2013-01-27
-1.62960271,34.34905377,0,2013-02-15
-7.11817078,39.20507327,0,2011-02-18
-5.39780999,38.52869507,0,2011-03-25
-3.35437961,35.72168781,0,2013-03-15
-6.06400864,35.98648757,2,2011-04-09
-9.53028268,33.81965433,2,2011-07-17
-2.63333851,32.91090727,2,2011-07-20
-3.31818832,36.9726436,2,2013-03-22
-2.48125392,32.62625779,2,2011-07-29
-4.902129,29.73850521,2,2013-01-28
-9.8782343,35.32973685,0,2013-02-25
-10.30619034,40.16062488,0,2013-02-06
-6.93307285,37.54119778,2,2011-03-26
-3.47809264,37.35608512,2,2013-05-04
-5.15751689,35.85629804,2,2011-04-03
-2.44823172,30.81677161,0,2011-07-14
-1.44495732,31.17225159,2,2011-07-05
-4.5103497,38.38871182,2,2011-03-06
-9.32310407,34.5376908,0,2011-03-15
-6.71021573,36.07841072,0,2011-04-03
-1.48693995,31.75271567,0,2011-07-20
-4.65148783,33.43392976,0,2012-10-18
-8.98645598,34.5795191,0,2011-10-04
-3.31822327,35.70510729,0,2013-03-04
-3.2519994,37.17418257,0,2013-05-03
-10.82775871,35.73028291,0,2013-02-13
-8.84582271,34.64136415,0,2011-03-29
-6.62389549,38.72548678,2,2011-03-17
-3.58063067,35.61804694,0,2013-03-22
-4.80237026,38.81635282,0,2011-03-15
-2.57944365,33.11966048,0,2011-07-27
-10.66206858,39.73236751,2,2013-02-22
-7.70163809,35.48827494,2,2011-03-06
-9.038564599999999,34.81076989,0,2011-07-07
-3.26516918,37.21186418,0,2013-12-03
-3.23109296,37.03673386,0,2013-03-17
-6.13710355,37.58911963,2,2011-03-15
-3.18236146,36.85968473,0,2013-09-03
-3.60570832,36.71832768,0,2013-02-19
-9.38195025,35.29984591,2,2011-04-20
-3.32821405,37.25677976,0,2013-03-19
-4.75186622,29.70107896,0,2013-01-16
-10.66941195,39.31160974,2,2013-02-07
-9.15224601,34.03915534,0,2011-02-22
-3.18235176,34.34818974,0,2012-11-08
-6.811087,38.64868363,2,2011-02-28
-3.21764294,37.66207356,2,2013-03-03
-9.28732016,34.60235339,0,2011-03-17
-6.63793529,38.36766647,0,2011-03-16
-11.17360478,34.71079602,2,2013-02-14
-3.33764593,37.3880033,2,2013-02-28
-5.10619315,38.48836522,2,2011-04-01
-9.2542784,34.53952056,0,2011-03-13
-5.84155499,35.64323889,0,2011-03-18
-3.48596008,36.81939439999999,0,2013-03-16
-9.38835042,35.28849537,2,2011-04-20
-5.09786864,32.63385318,2,2012-10-22
-2.96353408,35.511879,0,2013-03-27
-9.75234043,35.29021269,2,2013-02-23
-9.90602124,34.71636158,2,2011-03-07
-4.87808893,29.82135343,0,2013-01-29
-9.54851117,34.61400648,0,2011-02-26
-1.47271805,31.16652052,0,2011-07-05
-8.96951575,33.95885305,0,2011-03-18
-5.52789357,35.70596877,2,2011-03-31
-2.44149482,30.70541854,0,2011-07-16
-5.9304551,36.04238432,0,2011-04-06
-10.93980324,39.31877096,0,2013-01-21
-4.61869975,30.21613853,2,2013-01-24
-8.63870495,34.74843411,0,2011-03-19
-10.43665654,35.79155013,0,2013-02-16
-4.27603265,34.37111511,0,2013-01-15
-4.62641803,29.870244899999996,0,2013-02-08
-9.11981089,34.5277711,0,2011-03-25
-11.3247019,35.05847229,0,2013-02-20
-3.85037678,35.438199,0,2013-01-26
-3.29708902,37.27531618,0,2013-03-30
-3.31762293,36.83759015,0,2013-03-28
-4.61179356,35.94521319,2,2011-04-15
-3.18687094,36.95831779,0,2013-03-21
-6.21692677,36.00147621,2,2011-04-04
-5.34600871,38.22880934,0,2011-03-28
-10.63549861,39.85500174,2,2013-02-20
-2.55640372,33.05039927,2,2011-07-27
-10.77129139,36.91041246,0,2013-02-08
-5.40796073,35.85237651,0,2011-03-30
-9.55836672,33.73346406,0,2011-07-20
-8.7390799,34.81746388,0,2011-03-19
-7.81605653,36.9020284,0,2011-03-29
-1.83166947,31.60865716,2,2011-07-11
-2.61183362,33.02211155,2,2011-07-21
-3.29543447,37.6015202,2,2013-03-29
-8.62094585,34.94372123,0,2011-03-17
-4.88407736,29.64258332,0,2013-01-18
-9.57545307,34.43850803,0,2011-02-27
-5.00256371,38.43185236,0,2011-03-20
-3.32164551,36.8101963,0,2013-03-29
-10.46374381,35.32835309,2,2013-02-03
-10.53249717,35.84775489,2,2013-02-20
-8.01326148,31.60482692,2,2013-01-28
-4.31040776,30.32666314,0,2013-01-18
-10.94638383,39.27479873,2,2013-01-23
-3.58763357,37.30739839,0,2013-02-22
-5.70287063,34.49386962,2,2013-02-09
-1.7479414,31.00252786,2,2011-07-16
-9.38476538,35.29568241,2,2011-04-20
-3.03535416,34.38423875,0,2012-11-14
-4.75175893,35.98569557,0,2011-04-17
-3.30553962,36.64852028,0,2013-03-29
-3.33088857,36.6666604,2,2013-01-04
-3.3792074,36.93847777,0,2013-02-03
-3.26884388,37.09688209,0,2013-03-18
-5.6333194,34.80809568,2,2013-01-27
-6.17062751,35.89287537,2,2011-04-10
-5.30975261,36.56368371,2,2013-02-13
-2.08036464,33.4636842,0,2013-01-23
-3.14661121,37.67751559,2,2013-02-18
-3.83114631,37.68194878,0,2013-02-18
-4.9494248,38.49708662,0,2011-03-25
-5.8068544,38.66608556,0,2011-03-09
-10.54610493,34.61717441,0,2013-10-03
-9.56419139,35.09447882,0,2011-03-06
-3.17955414,36.82018231,0,2013-09-03
-10.74818497,38.68007405,2,2013-01-24
-4.19262854,32.24223048,0,2012-10-07
-3.58039869,33.24021764,2,2012-10-06
-3.00120198,34.33280583,0,2012-10-14
-4.30199219,38.00363198,2,2013-02-22
-6.8130392,37.71798528,0,2011-03-23
-6.54113396,38.91601653,0,2011-03-23
-3.13583423,33.52306447,0,2013-02-08
-6.08136159,38.24474433,2,2011-03-07
-3.27884776,37.54999581,1,2013-03-22
-3.37342585,37.55083738,0,2013-04-04
-4.49865406,30.20245745,0,2013-02-19
-11.00060568,35.62817964,0,2013-06-03
-3.22613177,36.61050712,0,2013-03-25
-9.56974243,33.70659215,0,2011-07-21
-3.9546162000000002,30.60802983,0,2013-02-07
-2e-08,0.0,0,2011-07-30
-10.21634946,39.86352043,2,2013-01-26
-4.46853747,35.3263857,0,2013-02-14
-9.622491499999999,39.68209864,2,2013-01-31
-1.70401083,31.15482306,2,2011-07-11
-9.43084907,35.03477923,2,2011-03-05
-8.43007647,31.65794443,2,2011-08-23
-2.50829473,32.35981948,2,2011-08-03
-7.85487481,31.17389177,0,2011-07-28
-4.85538192,29.62943461,2,2013-01-23
-3.58259249,37.66829407,2,2013-03-10
-3.21508676,33.01167828,2,2011-07-29
-9.10098016,35.23487719,0,2011-06-07
-3.4264829,37.37954618,0,2013-05-04
-1.47217874,31.74162449,1,2011-07-20
-6.63691222,38.34270393,0,2011-03-13
-8.91124244,34.52268701,0,2011-03-04
-1.1141988999999999,31.62703581,1,2011-07-13
-7.81778396,36.89489501,0,2011-03-29
-11.30670264,36.96202446,1,2013-02-13
-2.65131549,30.66666551,0,2011-08-04
-9.89921402,34.50510627,0,2011-02-22
-9.59404842,33.85267584,2,2011-10-07
-5.25472172,38.50071127,0,2011-03-25
-3.15058067,36.70413998,0,2013-03-21
-9.76492392,35.30005115,0,2013-02-23
-6.52414424,38.98246698,0,2011-03-24
-6.8489284,37.79790437,0,2011-03-28
-3.0402402000000004,37.59781093,2,2013-02-26
-2.54298396,30.68990222,2,2011-07-12
-9.77729119,34.51088035,0,2011-03-09
-8.24911079,35.0135686,2,2011-02-25
-10.09582729,39.36524547,2,2013-01-17
-9.37944203,34.23271284,0,2011-02-26
-3.84116927,32.68379594,2,2013-02-06
-4.65676843,35.91543236,0,2011-04-17
-8.38445497,36.67072462,2,2011-03-03
-3.60090018,37.31532839,0,2013-02-24
-3.79000166,37.70471267,2,2013-02-17
-10.81614757,39.48286122,2,2013-01-20
-1.26939683,30.69663074,2,2011-07-31
-7.07763258,37.77657578,0,2011-02-27
-3.30958879,36.992205799999994,0,2013-03-22
-3.19197954,34.15439128,0,2012-10-14
-3.2290712999999998,37.17418011,0,2013-05-03
-10.72254723,35.99164764,0,2013-02-28
-9.27364385,34.28245560000001,0,2011-03-02
-2.52410403,32.477736699999994,0,2011-07-30
-6.77588256,37.82347749,0,2011-03-17
-6.9328894,38.71864281,2,2011-02-23
-3.30601681,37.41728346,0,2013-02-24
-10.29815405,34.72629809,2,2011-03-01
-5.16729085,35.29868055,0,2011-03-14
-6.07805791,38.24211034,0,2011-03-08
-3.38508327,36.85000785,0,2013-04-04
-9.52430557,33.88297118,0,2011-07-27
-9.15360532,34.74188349,0,2011-04-16
-3.14647819,34.3009653,0,2012-11-19
-10.72262441,35.37622798,2,2013-02-27
-3.22206974,37.10416585,0,2013-03-26
-4.17344192,37.91990821,2,2013-03-13
-6.78845881,37.08618871,2,2011-03-04
-3.35440151,36.69867979,2,2013-10-03
-7.65151979,35.54231454,0,2011-03-06
-3.2795609,37.51326035,2,2013-03-26
-3.0168618,34.30714001,0,2012-10-14
-4.5560160000000005,38.20681723,0,2011-03-11
-3.26497337,37.14271819,0,2013-04-03
-2.44906945,32.4330921,0,2011-08-01
-9.65526272,33.93101658,2,2011-07-13
-7.40440688,37.73643588,2,2011-03-14
-5.35044237,38.9745745,2,2011-03-03
-9.08654411,34.68038331,0,2011-06-04
-3.27955408,37.60855588,2,2013-03-07
-1.58196583,30.89521942,2,2011-07-23
-5.48304931,35.84298658,2,2011-03-17
-7.81803473,36.89857355,2,2011-03-29
-6.68705868,36.56522116,2,2011-03-15
-4.36118663,37.82482004,1,2013-03-28
-6.51906714,38.30793418,0,2011-03-12
-6.21286842,36.96239405,2,2011-04-16
-4.31627705,38.00597187,0,2013-02-21
-4.62652646,29.87306512,0,2013-02-08
-1.34058247,31.08101582,2,2011-08-10
-8.21291202,35.86278482,0,2011-02-20
-7.09790738,37.77841737,0,2011-02-28
-8.57300351,34.85043426,2,2011-03-26
-3.32839085,37.42035434,2,2013-02-25
-4.30345099,34.70182796,2,2013-01-22
-4.11893343,35.11900526,0,2013-02-08
-3.38403829,36.94032135,2,2013-02-03
-8.11773317,35.72722443,2,2011-02-18
-3.1968634,37.136548,0,2013-06-03
-5.56019066,36.26094334,2,2011-03-19
-6.16688233,37.01217872,2,2011-04-16
-4.86872222,38.80314012,0,2011-03-16
-4.7726045,38.5080903,2,2011-03-26
-9.15622764,34.52115075,0,2011-04-04
-4.9049248,36.1409909,2,2011-04-17
-9.64011567,34.71764232,0,2011-02-23
-3.07108685,37.62194945,0,2013-02-28
-2.39173456,30.78864143,0,2011-07-15
-2e-08,0.0,0,2012-12-16
-10.7362219,39.72103720000001,2,2013-01-30
-4.59160393,30.12720998,0,2013-02-01
-6.54893066,38.83756274,2,2011-02-25
-5.22566728,35.42471882,2,2011-03-29
-3.36733967,37.33731615,2,2013-02-19
-3.19768413,37.18729671,0,2013-02-26
-5.03420031,38.62946173,0,2011-03-17
-2.63412565,30.76730966,0,2011-08-04
-5.13220944,38.90319597,0,2011-03-14
-3.53230498,37.43032476,0,2013-03-14
-5.1241959999999995,38.97181531,2,2011-08-08
-9.76399026,35.29779508,0,2013-02-23
-7.85978919,31.82171284,2,2011-08-11
-5.16442263,38.834834,0,2011-03-03
-8.95151647,34.60039622,0,2011-11-04
-3.23643722,37.34905995,0,2013-03-15
-3.09370854,36.74189854,2,2013-03-21
-6.42364513,35.77901729999999,2,2011-04-01
-4.13030056,37.94389675,2,2013-11-03
-9.60575378,33.9185436,2,2011-11-07
-6.65025914,35.48725502,2,2011-03-12
-4.76199314,39.14522785,0,2011-03-13
-6.96308837,36.25116513,2,2011-03-30
-9.09433521,35.23581627,0,2011-06-07
-8.9557644,34.53394387,0,2011-02-04
-4.67512268,35.87667216,1,2011-03-25
-3.82965397,30.63432226,2,2013-02-10
-7.41088746,36.99142184,0,2011-03-12
-3.13409617,36.86932118,0,2013-11-03
-3.2006343999999998,37.28534777,0,2013-04-04
-3.90894825,32.7824017,2,2012-10-03
-3.17548685,34.38575212,2,2012-10-31
-10.63125722,35.46900069,0,2013-02-17
-4.8501915,38.34534896,0,2011-03-31
-6.71469449,36.37043729,0,2011-03-19
-3.80191252,30.41163368,2,2013-02-12
-4.36716327,30.3844816,0,2013-01-18
-1.51800221,31.5685653,0,2011-07-12
-4.87816136,29.67822479,2,2013-01-16
-3.09340731,34.30946398,0,2012-10-31
-1.45427594,31.15677933,0,2011-07-06
-9.58449618,34.36051259,0,2011-03-10
-3.31904349,36.8794706,0,2013-06-03
-3.5083095999999996,36.83890287,0,2013-03-16
-4.54457419,29.90698155,0,2013-02-09
-2.15825091,33.5190084,0,2013-01-17
-10.22757541,39.88206125,2,2013-01-26
-5.70387546,34.48781958,2,2013-02-10
-8.96110376,34.78233402,0,2011-03-13
-10.46833086,36.13033483,2,2013-02-10
-9.18711407,34.75046813,0,2011-04-15
-6.90530479,39.07040055,0,2011-02-27
-3.11602657,37.67348317,2,2013-02-15
-4.45636813,29.93656541,0,2013-02-07
-9.93756217,34.58310685,0,2011-02-21
-7.84483349,35.63540644,0,2011-03-02
-9.31770901,34.26566905,0,2011-03-03
-5.84578581,35.063681,2,2013-01-19
-6.70326015,36.31157301,0,2011-03-23
-3.68402384,30.5904632,0,2013-02-14
-3.21503073,34.23858366,0,2012-10-10
-3.62903886,30.55423392,0,2013-02-14
-4.31430319,30.31945814,0,2013-01-18
-2.06439235,33.54318365,0,2013-01-23
-5.11509991,38.7034189,0,2011-03-19
-2e-08,0.0,2,2011-07-24
-2.04680575,33.00756213,2,2011-07-27
-3.40955439,37.20049497,0,2013-03-13
-4.50834845,37.9167579,0,2013-03-23
-9.49260425,34.78129408,0,2011-03-03
-10.72952888,39.30397996,2,2013-01-29
-3.33061789,35.65613553,0,2013-03-04
-3.84367809,37.76063153,0,2013-02-20
-3.27909898,30.96858291,0,2013-02-15
-4.1672036,35.84455748,0,2013-02-12
-9.21389894,34.60412627,0,2011-03-24
-4.49380378,37.96076914,2,2013-03-19
-3.35735992,36.85591676,0,2013-04-04
-1.71596606,31.125250399999995,0,2011-07-10
-4.4412909,38.33867812,0,2011-03-05
-4.61829077,29.87596267,0,2013-02-08
-6.72473158,38.83875511,2,2011-03-19
-4.27232212,34.78126807,2,2013-01-22
-4.630310099999999,38.42346422,0,2011-03-18
-8.2690406,35.72192715,0,2011-02-23
-1.1711340000000001,34.0422292,2,2012-10-22
-3.62618569,30.56095255,2,2013-02-14
-5.09022339,32.79181338,2,2012-11-02
-4.98596368,29.78946356,0,2013-02-01
-4.98428728,38.11355357,0,2011-03-25
-3.036197,31.22055291,0,2011-07-13
-9.69826131,33.91694483,2,2011-07-16
-8.98612015,34.7702156,0,2011-12-03
-4.6565089,38.29006012,0,2011-03-17
-2e-08,0.0,2,2011-07-18
-4.4804490999999995,38.23531641,0,2011-03-08
-7.82923873,35.74771428,2,2011-02-18
-3.27819983,37.60950257,2,2013-03-07
-4.27438316,34.40202614,0,2013-01-15
-3.24495988,37.26625267,0,2013-03-29
-9.85173362,34.48367175,0,2011-02-25
-10.82066681,35.54641157,2,2013-02-19
-3.45674682,34.20992728,2,2012-10-22
-10.813587400000001,39.6547971,2,2013-01-26
-3.57345174,37.30255004,2,2013-02-22
-3.2805587,37.6030624,2,2013-03-29
-10.72186948,39.7862722,2,2013-02-24
-3.31302166,36.64146929,0,2013-03-29
-3.23103242,37.21852337,0,2013-11-03
-9.63968116,34.71998861,0,2011-02-23
-6.25600113,36.857127399999996,0,2011-03-09
-3.60877984,37.66179845,2,2013-03-11
-9.27240625,34.01556429,0,2011-03-14
-6.63699975,38.3636164,0,2011-03-16
-9.09601235,35.23324901,0,2011-06-07
-5.46062034,36.3780745,2,2013-02-15
-4.66714874,30.06602100000001,2,2013-01-25
-8.44429112,31.76453402,0,2011-08-22
-4.87033694,35.87161703,0,2011-04-17
-8.65039271,36.41059678,0,2011-03-21
-7.83198435,36.90145405,0,2011-03-25
-6.42151624,37.53017931,0,2011-03-25
-4.18919679,35.01469522,0,2013-02-07
-6.04622033,36.13477574,0,2011-03-22
-6.63420876,38.34925257,0,2011-03-13
-3.33119413,36.87182747,0,2013-03-04
-3.27035093,37.278013200000004,0,2013-02-04
-3.42024938,35.62830028,0,2013-12-03
-8.78491556,36.3587358,0,2011-03-20
-6.63247939,38.34284183,2,2011-03-13
-1.44749289,31.17983672,0,2011-07-06
-3.21866162,37.63988911,2,2013-03-03
-7.74663898,36.92708929,2,2011-03-29
-3.2977201000000003,37.53485925,2,2013-03-23
-4.83284262,29.96666542,0,2013-01-29
-11.19212487,36.35130233,0,2013-02-24
-4.99180345,29.76397778,0,2013-02-01
-1.67495397,34.30196083,2,2013-02-09
-5.10723849,36.00445545,2,2011-04-17
-4.08828178,34.56403358,2,2013-01-17
-4.17295664,37.91743983,2,2013-03-13
-4.30855051,35.89143233,0,2013-02-19
-5.27810729,36.14411456,2,2011-04-17
-8.20527705,35.37481071,0,2011-02-20
-3.90466599,34.51482435,0,2012-10-27
-9.48315073,33.88220008,0,2011-07-26
-3.30123419,37.57413312,0,2013-01-04
-7.08290746,37.77512126,0,2011-02-27
-9.20406177,34.57365997,0,2011-03-24
-3.43822357,33.65860021,2,2012-10-18
-7.138425099999999,39.18197491,0,2011-03-24
-4.24538501,34.21616869,2,2013-02-09
-2.85230535,37.13785113,0,2013-03-13
-4.41428693,35.35167779,0,2013-03-06
-8.97485519,34.58537201,0,2011-10-04
-6.29113064,37.50872025,0,2011-02-27
-9.48891792,33.81252533,2,2011-07-25
-10.84664362,39.62871286,2,2013-01-26
-10.27996124,40.10825049,0,2013-02-02
-2e-08,0.0,0,2011-07-28
-3.58679085,30.71886813,0,2013-01-18
-10.03876225,39.457879,2,2013-01-16
-4.08222195,34.55872781,2,2013-01-17
-3.14198407,37.63132777,2,2013-02-18
-3.32485092,37.39510609,0,2013-01-03
-3.2629804,36.56695619,0,2013-03-27
-5.02451173,38.63332451,0,2011-03-17
-6.63067979,38.24200641,2,2011-03-15
-4.73232937,29.74455627,0,2013-01-18
-2e-08,0.0,0,2011-08-22
-2e-08,0.0,2,2013-02-19
-9.60014997,35.17909176,0,2011-03-06
-3.18458823,37.64650157,0,2013-02-20
-9.41649649,33.97043189,0,2011-01-08
-4.55421197,30.21263867,0,2013-02-19
-9.97224566,34.62869112,0,2011-02-20
-9.2687601,34.28298744,0,2011-03-02
-10.88922029,39.50765008,2,2013-01-24
-8.66585393,36.40139823,0,2011-03-26
-3.15767342,37.10088727,0,2013-03-15
-3.2010196,37.00142874,0,2013-03-24
-6.32553071,38.38757138,0,2011-02-28
-5.56669844,35.25606841,0,2011-03-14
-9.69289444,34.50340391,2,2011-03-10
-3.43811158,33.65834599,0,2012-10-18
-5.56749903,35.84504697,1,2011-03-17
-4.66919349,30.07969107,0,2013-01-25
-3.18884008,37.23705082,0,2013-11-03
-2.84493576,37.12196793,0,2013-03-13
-3.40861603,36.93269732,0,2013-03-03
-4.39204078,35.33514945,0,2013-03-06
-4.86853646,39.14598249,0,2011-03-04
-10.52435421,36.07464578,2,2013-02-10
-3.32988985,36.96790217,2,2013-03-22
-3.67307955,34.17496721,2,2012-11-02
-9.5005852,33.82759561,2,2011-07-24
-10.11446885,39.24914269,2,2013-01-18
-3.08981339,34.31714936,0,2012-10-31
-10.84280475,39.62732321,2,2013-01-26
-4.22757377,33.71782232,2,2012-10-15
-4.7295587,38.28429761,2,2011-03-29
-9.49174669,33.96527381,0,2011-01-08
-7.14076261,38.83331747,2,2011-02-18
-1.50868852,31.57400542,0,2011-07-11
-4.7355958,38.3273936,0,2011-03-20
-3.25160881,36.57035689999999,0,2013-03-27
-7.86773301,35.61717056,0,2011-03-02
-9.34461981,34.48087114,0,2011-12-03
-3.27986153,30.96354308,0,2013-02-15
-4.21613443,33.19831678,0,2012-10-09
-10.95056047,39.35038156,2,2013-01-22
-9.29310757,34.00564748,0,2011-03-13
-7.77611146,35.19373491,0,2011-03-09
-3.31896024,37.30447107,0,2013-03-30
-3.1361092,36.85379065,0,2013-11-03
-11.05052959,34.99944834,0,2013-05-02
-8.84252435,34.75298436,0,2011-03-26
-1.83728685,33.43730321,0,2012-12-18
-10.88372303,36.11582491,2,2013-02-25
-8.40669673,35.21812804,0,2011-02-19
-8.1099461,35.43056008,0,2011-02-23
-1.45831045,31.75062359,1,2011-07-20
-9.06954406,34.08085481,0,2011-03-21
-9.05326407,34.64672477,2,2011-07-04
-3.55155772,36.91531844,0,2013-03-18
-3.08768176,34.3191907,0,2012-10-31
-3.37878955,36.93960461,0,2013-02-03
-4.63603977,35.27501914,2,2013-02-26
-3.65255561,37.64662756,2,2013-03-13
-3.32558005,37.54743236,0,2013-03-23
-10.20538396,38.84068202,2,2013-01-23
-3.26346665,37.62553221,0,2013-03-05
-6.63538858,38.36383764,0,2011-03-16
-3.61485602,30.75056722,0,2013-02-09
-3.33502372,37.47355047,0,2013-05-03
-5.00378828,32.81276482,0,2013-01-09
-3.3268546999999997,36.68839024,0,2013-12-03
-4.4804523000000005,30.27454649,0,2013-01-20
-3.67405755,37.38131875,2,2013-02-24
-2e-08,0.0,2,2011-07-18
-4.84897595,29.70166848,2,2013-01-26
-3.35158619,36.79197236,2,2013-03-20
-4.6337176,35.91438846,0,2011-04-17
-6.58374483,38.85240909,0,2011-02-25
-5.02983199,38.36193545,0,2011-03-18
-2.0761436,31.49737831,2,2011-07-21
-6.5328778,38.98566204,2,2011-03-24
-2.13335647,31.44387274,0,2011-07-17
-3.29904362,35.82011628,0,2013-03-20
-4.90944984,32.98332317,2,2012-11-03
-8.18461189,31.51807841,0,2011-07-16
-10.86293835,35.35471348,0,2013-04-03
-4.15517284,35.89047724,0,2013-02-13
